#$Source: /home/bbennett/pass/archive/Posda/psv/private_dd.psv,v $
#$Date: 2015/01/28 22:24:19 $
#$Revision: 1.12 $
#
#
#Copyright 2008, Bill Bennett
# Part of the Posda package
# Posda may be copied only under the terms of either the Artistic License or the
# GNU General Public License, which may be found in the Posda Distribution,
# or at http://posda.com/License.html
#
(0047,"GEMS_ADWSoft_3D1",98)|Transform Count|US|1
(0047,"GEMS_ADWSoft_3D1",99)|Transform Sequence|SQ|1
(0047,"GEMS_ADWSoft_3D1",9a)|Transform Rotation Matrix|DS|9
(0047,"GEMS_ADWSoft_3D1",9b)|Transform Translation Vector|DS|3
(0047,"GEMS_ADWSoft_3D1",9c)|Transform Label|LO|1
(0047,"GEMS_ADWSoft_3D1",b0)|Wireframe List|SQ|1
(0047,"GEMS_ADWSoft_3D1",b1)|Wireframe Count|US|1
(0047,"GEMS_ADWSoft_3D1",b2)|Location System|US|1
(0047,"GEMS_ADWSoft_3D1",b5)|Wireframe Name|LO|1
(0047,"GEMS_ADWSoft_3D1",b6)|Wireframe Group Name|LO|1
(0047,"GEMS_ADWSoft_3D1",b7)|Wireframe Color|LO|1
(0047,"GEMS_ADWSoft_3D1",b8)|Wireframe Attributes|SL|1
(0047,"GEMS_ADWSoft_3D1",b9)|Wireframe Point Count|SL|1
(0047,"GEMS_ADWSoft_3D1",ba)|Wireframe Timestamp|SL|1
(0047,"GEMS_ADWSoft_3D1",bb)|Wireframe Point List|SQ|1
(0047,"GEMS_ADWSoft_3D1",bc)|Wireframe Points Coordinates|DS|3
(0047,"GEMS_ADWSoft_3D1",c0)|Volume Upper Left High Corner RAS|DS|3
(0047,"GEMS_ADWSoft_3D1",c1)|Volume Slice To RAS Rotation Matrix|DS|9
(0047,"GEMS_ADWSoft_3D1",c2)|Volume Upper Left High Corner TLOC|DS|1
(0047,"GEMS_ADWSoft_3D1",d1)|Volume Segment List|OB|1
(0047,"GEMS_ADWSoft_3D1",d2)|Volume Gradient List|OB|1
(0047,"GEMS_ADWSoft_3D1",d3)|Volume Density List|OB|1
(0047,"GEMS_ADWSoft_3D1",d4)|Volume Z Position List|OB|1
(0047,"GEMS_ADWSoft_3D1",d5)|Volume Original Index List|OB|1
(0039,"GEMS_ADWSoft_DPO",80)|Private Entity Number|IS|1
(0039,"GEMS_ADWSoft_DPO",85)|Private Entity Date|DA|1
(0039,"GEMS_ADWSoft_DPO",90)|Private Entity Time|TM|1
(0039,"GEMS_ADWSoft_DPO",95)|Private Entity Launch Command|LO|1
(0039,"GEMS_ADWSoft_DPO",aa)|Private Entity Type|CS|1
(0033,"GEMS_CTHD_01",02)|?|UN|1
(0037,"GEMS_DRS_1",10)|ReferringDepartment|LO|1
(0037,"GEMS_DRS_1",20)|ScreenNumber|US|1
(0037,"GEMS_DRS_1",40)|LeftOrientation|SH|1
(0037,"GEMS_DRS_1",42)|RightOrientation|SH|1
(0037,"GEMS_DRS_1",50)|Inversion|CS|1
(0037,"GEMS_DRS_1",60)|DSA|US|1
(0009,"GEMS_GENIE_1",10)|?|LO|1
(0009,"GEMS_GENIE_1",11)|Study Flags|SL|1
(0009,"GEMS_GENIE_1",12)|Study Type|SL|1
(0009,"GEMS_GENIE_1",1e)|?|UI|1
(0009,"GEMS_GENIE_1",20)|?|LO|1
(0009,"GEMS_GENIE_1",21)|Series Flags|SL|1
(0009,"GEMS_GENIE_1",22)|User Orientation|SH|1
(0009,"GEMS_GENIE_1",23)|Initiation Type|SL|1
(0009,"GEMS_GENIE_1",24)|Initiation Delay|SL|1
(0009,"GEMS_GENIE_1",25)|Initiation Count Rate|SL|1
(0009,"GEMS_GENIE_1",26)|Number Energy Sets|SL|1
(0009,"GEMS_GENIE_1",27)|Number Detectors|SL|1
(0009,"GEMS_GENIE_1",29)|?|SL|1
(0009,"GEMS_GENIE_1",2a)|?|SL|1
(0009,"GEMS_GENIE_1",2c)|Series Comments|LO|1
(0009,"GEMS_GENIE_1",2d)|Track Beat Average|SL|1
(0009,"GEMS_GENIE_1",2e)|Distance Prescribed|FD|1
(0009,"GEMS_GENIE_1",30)|?|LO|1
(0009,"GEMS_GENIE_1",35)|Gantry Locus Type|SL|1
(0009,"GEMS_GENIE_1",37)|Starting Heart Rate|SL|1
(0009,"GEMS_GENIE_1",38)|RR Window Width|SL|1
(0009,"GEMS_GENIE_1",39)|RR Window Offset|SL|1
(0009,"GEMS_GENIE_1",3a)|Percent Cycle Imaged|SL|1
(0009,"GEMS_GENIE_1",40)|?|LO|1
(0009,"GEMS_GENIE_1",41)|Patient Flags|SL|1
(0009,"GEMS_GENIE_1",42)|Patient Creation Date|DA|1
(0009,"GEMS_GENIE_1",43)|Patient Creation Time|TM|1
(0011,"GEMS_GENIE_1",0a)|Series Type|SL|1
(0011,"GEMS_GENIE_1",0b)|Effective Series Duration|SL|1
(0011,"GEMS_GENIE_1",0c)|Num Beats|SL|1
(0011,"GEMS_GENIE_1",0d)|Radio Nuclide Name|LO|1
(0011,"GEMS_GENIE_1",10)|?|LO|1
(0011,"GEMS_GENIE_1",12)|Dataset Name|LO|1
(0011,"GEMS_GENIE_1",13)|Dataset Type|SL|1
(0011,"GEMS_GENIE_1",15)|Detector Number|SL|1
(0011,"GEMS_GENIE_1",16)|Energy Number|SL|1
(0011,"GEMS_GENIE_1",17)|RR Interval Window Number|SL|1
(0011,"GEMS_GENIE_1",18)|MG Bin Number|SL|1
(0011,"GEMS_GENIE_1",19)|Radius Of Rotation|FD|1
(0011,"GEMS_GENIE_1",1a)|Detector Count Zone|SL|1
(0011,"GEMS_GENIE_1",1b)|Num Energy Windows|SL|1
(0011,"GEMS_GENIE_1",1c)|Energy Offset|SL|4
(0011,"GEMS_GENIE_1",1d)|Energy Range|SL|1
(0011,"GEMS_GENIE_1",1f)|Image Orientation|SL|1
(0011,"GEMS_GENIE_1",23)|Use FOV Mask|SL|1
(0011,"GEMS_GENIE_1",24)|FOV Mask Y Cutoff Angle|SL|1
(0011,"GEMS_GENIE_1",25)|FOV Mask Cutoff Angle|SL|1
(0011,"GEMS_GENIE_1",26)|Table Orientation|SL|1
(0011,"GEMS_GENIE_1",27)|ROI Top Left|SL|2
(0011,"GEMS_GENIE_1",28)|ROI Bottom Right|SL|2
(0011,"GEMS_GENIE_1",30)|?|LO|1
(0011,"GEMS_GENIE_1",33)|Energy Correct Name|LO|1
(0011,"GEMS_GENIE_1",34)|Spatial Correct Name|LO|1
(0011,"GEMS_GENIE_1",35)|Tuning Calib Name|LO|1
(0011,"GEMS_GENIE_1",36)|Uniformity Correct Name|LO|1
(0011,"GEMS_GENIE_1",37)|Acquisition Specific Correct Name|LO|1
(0011,"GEMS_GENIE_1",38)|Byte Order|SL|1
(0011,"GEMS_GENIE_1",3a)|Picture Format|SL|1
(0011,"GEMS_GENIE_1",3b)|Pixel Scale|FD|1
(0011,"GEMS_GENIE_1",3c)|Pixel Offset|FD|1
(0011,"GEMS_GENIE_1",3e)|FOV Shape|SL|1
(0011,"GEMS_GENIE_1",3f)|Dataset Flags|SL|1
(0011,"GEMS_GENIE_1",44)|Threshold Center|FD|1
(0011,"GEMS_GENIE_1",45)|Threshold Width|FD|1
(0011,"GEMS_GENIE_1",46)|Interpolation Type|SL|1
(0011,"GEMS_GENIE_1",55)|Period|FD|1
(0011,"GEMS_GENIE_1",56)|ElapsedTime|FD|1
(0013,"GEMS_GENIE_1",10)|Digital FOV|FD|2
(0013,"GEMS_GENIE_1",11)|?|SL|1
(0013,"GEMS_GENIE_1",12)|?|SL|1
(0013,"GEMS_GENIE_1",16)|AutoTrack Peak|SL|1
(0013,"GEMS_GENIE_1",17)|AutoTrack Width|SL|1
(0013,"GEMS_GENIE_1",18)|Transmission Scan Time|FD|1
(0013,"GEMS_GENIE_1",19)|Transmission Mask Width|FD|1
(0013,"GEMS_GENIE_1",1a)|Copper Attenuator Thickness|FD|1
(0013,"GEMS_GENIE_1",1c)|?|FD|1
(0013,"GEMS_GENIE_1",1d)|?|FD|1
(0013,"GEMS_GENIE_1",1e)|Tomo View Offset|FD|1-n
(0013,"GEMS_GENIE_1",26)|Study Comments|LT|1
(0033,"GEMS_GNHD_01",01)|?|UN|1
(0033,"GEMS_GNHD_01",02)|?|UN|1
(0009,"GEMS_IDEN_01",01)|Full Fidelity|LO|1
(0009,"GEMS_IDEN_01",02)|Suite Id|SH|1
(0009,"GEMS_IDEN_01",04)|Product Id|SH|1
(0009,"GEMS_IDEN_01",17)|?|LT|1
(0009,"GEMS_IDEN_01",1a)|?|US|1
(0009,"GEMS_IDEN_01",20)|?|US|1
(0009,"GEMS_IDEN_01",27)|Image Actual Date|SL|1
(0009,"GEMS_IDEN_01",2f)|?|LT|1
(0009,"GEMS_IDEN_01",30)|Service Id|SH|1
(0009,"GEMS_IDEN_01",31)|Mobile Location Number|SH|1
(0009,"GEMS_IDEN_01",e2)|?|LT|1
(0009,"GEMS_IDEN_01",e3)|Equipment UID|UI|1
(0009,"GEMS_IDEN_01",e6)|Genesis Version Now|SH|1
(0009,"GEMS_IDEN_01",e7)|Exam Record Checksum|UL|1
(0009,"GEMS_IDEN_01",e8)|?|UL|1
(0009,"GEMS_IDEN_01",e9)|Actual Series Data Time Stamp|SL|1
(0027,"GEMS_IMAG_01",06)|Image Archive Flag|SL|1
(0027,"GEMS_IMAG_01",10)|Scout Type|SS|1
(0027,"GEMS_IMAG_01",1c)|Vma Mamp|SL|1
(0027,"GEMS_IMAG_01",1d)|Vma Phase|SS|1
(0027,"GEMS_IMAG_01",1e)|Vma Mod|SL|1
(0027,"GEMS_IMAG_01",1f)|Vma Clip|SL|1
(0027,"GEMS_IMAG_01",20)|Smart Scan On Off Flag|SS|1
(0027,"GEMS_IMAG_01",30)|Foreign Image Revision|SH|1
(0027,"GEMS_IMAG_01",31)|Imaging Mode|SS|1
(0027,"GEMS_IMAG_01",32)|Pulse Sequence|SS|1
(0027,"GEMS_IMAG_01",33)|Imaging Options|SL|1
(0027,"GEMS_IMAG_01",35)|Plane Type|SS|1
(0027,"GEMS_IMAG_01",36)|Oblique Plane|SL|1
(0027,"GEMS_IMAG_01",40)|RAS Letter Of Image Location|SH|1
(0027,"GEMS_IMAG_01",41)|Image Location|FL|1
(0027,"GEMS_IMAG_01",42)|Center R Coord Of Plane Image|FL|1
(0027,"GEMS_IMAG_01",43)|Center A Coord Of Plane Image|FL|1
(0027,"GEMS_IMAG_01",44)|Center S Coord Of Plane Image|FL|1
(0027,"GEMS_IMAG_01",45)|Normal R Coord|FL|1
(0027,"GEMS_IMAG_01",46)|Normal A Coord|FL|1
(0027,"GEMS_IMAG_01",47)|Normal S Coord|FL|1
(0027,"GEMS_IMAG_01",48)|R Coord Of Top Right Corner|FL|1
(0027,"GEMS_IMAG_01",49)|A Coord Of Top Right Corner|FL|1
(0027,"GEMS_IMAG_01",4a)|S Coord Of Top Right Corner|FL|1
(0027,"GEMS_IMAG_01",4b)|R Coord Of Bottom Right Corner|FL|1
(0027,"GEMS_IMAG_01",4c)|A Coord Of Bottom Right Corner|FL|1
(0027,"GEMS_IMAG_01",4d)|S Coord Of Bottom Right Corner|FL|1
(0027,"GEMS_IMAG_01",50)|Table Start Location|FL|1
(0027,"GEMS_IMAG_01",51)|Table End Location|FL|1
(0027,"GEMS_IMAG_01",52)|RAS Letter For Side Of Image|SH|1
(0027,"GEMS_IMAG_01",53)|RAS Letter For Anterior Posterior|SH|1
(0027,"GEMS_IMAG_01",54)|RAS Letter For Scout Start Loc|SH|1
(0027,"GEMS_IMAG_01",55)|RAS Letter For Scout End Loc|SH|1
(0027,"GEMS_IMAG_01",60)|Image Dimension X|FL|1
(0027,"GEMS_IMAG_01",61)|Image Dimension Y|FL|1
(0027,"GEMS_IMAG_01",62)|Number Of Excitations|FL|1
(0029,"GEMS_IMPS_01",04)|Lower Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",05)|Lower Range Of Pixels|DS|1
(0029,"GEMS_IMPS_01",06)|Lower Range Of Pixels|DS|1
(0029,"GEMS_IMPS_01",07)|Lower Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",08)|Lower Range Of Pixels|SH|1
(0029,"GEMS_IMPS_01",09)|Lower Range Of Pixels|SH|1
(0029,"GEMS_IMPS_01",0a)|Lower Range Of Pixels|SS|1
(0029,"GEMS_IMPS_01",15)|Lower Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",16)|Lower Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",17)|Lower Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",18)|Upper Range Of Pixels|SL|1
(0029,"GEMS_IMPS_01",1a)|Length Of Total Header In Bytes|SL|1
(0029,"GEMS_IMPS_01",26)|Version Of Header Structure|SS|1
(0029,"GEMS_IMPS_01",34)|Advantage Comp Overflow|SL|1
(0029,"GEMS_IMPS_01",35)|Advantage Comp Underflow|SL|1
(0043,"GEMS_PARM_01",01)|Bitmap Of Prescan Options|SS|1
(0043,"GEMS_PARM_01",02)|Gradient Offset In X|SS|1
(0043,"GEMS_PARM_01",03)|Gradient Offset In Y|SS|1
(0043,"GEMS_PARM_01",04)|Gradient Offset In Z|SS|1
(0043,"GEMS_PARM_01",05)|Image Is Original Or Unoriginal|SS|1
(0043,"GEMS_PARM_01",06)|Number Of EPI Shots|SS|1
(0043,"GEMS_PARM_01",07)|Views Per Segment|SS|1
(0043,"GEMS_PARM_01",08)|Respiratory Rate In BPM|SS|1
(0043,"GEMS_PARM_01",09)|Respiratory Trigger Point|SS|1
(0043,"GEMS_PARM_01",0a)|Type Of Receiver Used|SS|1
(0043,"GEMS_PARM_01",0b)|Peak Rate Of Change Of Gradient Field|DS|1
(0043,"GEMS_PARM_01",0c)|Limits In Units Of Percent|DS|1
(0043,"GEMS_PARM_01",0d)|PSD Estimated Limit|DS|1
(0043,"GEMS_PARM_01",0e)|PSD Estimated Limit In Tesla Per Second|DS|1
(0043,"GEMS_PARM_01",0f)|SAR Avg Head|DS|1
(0043,"GEMS_PARM_01",10)|Window Value|US|1
(0043,"GEMS_PARM_01",11)|Total Input Views|US|1
(0043,"GEMS_PARM_01",12)|Xray Chain|SS|3
(0043,"GEMS_PARM_01",13)|Recon Kernel Parameters|SS|5
(0043,"GEMS_PARM_01",14)|Calibration Parameters|SS|3
(0043,"GEMS_PARM_01",15)|Total Output Views|SS|3
(0043,"GEMS_PARM_01",16)|Number Of Overranges|SS|5
(0043,"GEMS_PARM_01",17)|IBH Image Scale Factors|DS|1
(0043,"GEMS_PARM_01",18)|BBH Coefficients|DS|3
(0043,"GEMS_PARM_01",19)|Number Of BBH Chains To Blend|SS|1
(0043,"GEMS_PARM_01",1a)|Starting Channel Number|SL|1
(0043,"GEMS_PARM_01",1b)|PPScan Parameters|SS|1
(0043,"GEMS_PARM_01",1c)|GE Image Integrity|SS|1
(0043,"GEMS_PARM_01",1d)|Level Value|SS|1
(0043,"GEMS_PARM_01",1e)|Delta Start Time|DS|1
(0043,"GEMS_PARM_01",1f)|Max Overranges In A View|SL|1
(0043,"GEMS_PARM_01",20)|Avg Overranges All Views|DS|1
(0043,"GEMS_PARM_01",21)|Corrected Afterglow Terms|SS|1
(0043,"GEMS_PARM_01",25)|Reference Channels|SS|6
(0043,"GEMS_PARM_01",26)|No Views Ref Channels Blocked|US|6
(0043,"GEMS_PARM_01",27)|Scan Pitch Ratio|SH|1
(0043,"GEMS_PARM_01",28)|Unique Image Identifier|OB|1
(0043,"GEMS_PARM_01",29)|Histogram Tables|OB|1
(0043,"GEMS_PARM_01",2a)|User Defined Data|OB|1
(0043,"GEMS_PARM_01",2b)|Private Scan Options|SS|4
(0043,"GEMS_PARM_01",2c)|Effective Echo Spacing|SS|1
(0043,"GEMS_PARM_01",2d)|String Slop Field 1|SH|1
(0043,"GEMS_PARM_01",2e)|String Slop Field 2|SH|1
(0043,"GEMS_PARM_01",2f)|Raw Data Type|SS|1
(0043,"GEMS_PARM_01",30)|Raw Data Type|SS|1
(0043,"GEMS_PARM_01",31)|RA Coord Of Target Recon Centre|DS|2
(0043,"GEMS_PARM_01",32)|Raw Data Type|SS|1
(0043,"GEMS_PARM_01",33)|Neg Scan Spacing|FL|1
(0043,"GEMS_PARM_01",34)|Offset Frequency|IS|1
(0043,"GEMS_PARM_01",35)|User Usage Tag|UL|1
(0043,"GEMS_PARM_01",36)|User Fill Map MSW|UL|1
(0043,"GEMS_PARM_01",37)|User Fill Map LSW|UL|1
(0043,"GEMS_PARM_01",38)|User 25 To User 48|FL|24
(0043,"GEMS_PARM_01",39)|Slop Integer 6 To Slop Integer 9|IS|4
(0043,"GEMS_PARM_01",40)|Trigger On Position|FL|4
(0043,"GEMS_PARM_01",41)|Degree Of Rotation|FL|4
(0043,"GEMS_PARM_01",42)|DAS Trigger Source|SL|4
(0043,"GEMS_PARM_01",43)|DAS Fpa Gain|SL|4
(0043,"GEMS_PARM_01",44)|DAS Output Source|SL|4
(0043,"GEMS_PARM_01",45)|DAS Ad Input|SL|4
(0043,"GEMS_PARM_01",46)|DAS Cal Mode|SL|4
(0043,"GEMS_PARM_01",47)|DAS Cal Frequency|SL|4
(0043,"GEMS_PARM_01",48)|DAS Reg Xm|SL|4
(0043,"GEMS_PARM_01",49)|DAS Auto Zero|SL|4
(0043,"GEMS_PARM_01",4a)|Starting Channel Of View|SS|4
(0043,"GEMS_PARM_01",4b)|DAS Xm Pattern|SL|4
(0043,"GEMS_PARM_01",4c)|TGGC Trigger Mode|SS|4
(0043,"GEMS_PARM_01",4d)|Start Scan To Xray On Delay|FL|4
(0043,"GEMS_PARM_01",4e)|Duration Of Xray On|FL|4
(0011,"GEMS_PATI_01",10)|Patient Status|SS|1
(0021,"GEMS_RELA_01",03)|Series From Which Prescribed|SS|1
(0021,"GEMS_RELA_01",05)|Genesis Version Now|SH|1
(0021,"GEMS_RELA_01",07)|Series Record Checksum|UL|1
(0021,"GEMS_RELA_01",15)|?|US|1
(0021,"GEMS_RELA_01",16)|?|SS|1
(0021,"GEMS_RELA_01",18)|Genesis Version Now|SH|1
(0021,"GEMS_RELA_01",19)|Acq Recon Record Checksum|UL|1
(0021,"GEMS_RELA_01",20)|Table Start Location|DS|1
(0021,"GEMS_RELA_01",35)|Series From Which Prescribed|SS|1
(0021,"GEMS_RELA_01",36)|Image From Which Prescribed|SS|1
(0021,"GEMS_RELA_01",37)|Screen Format|SS|1
(0021,"GEMS_RELA_01",4a)|Anatomical Reference For Scout|LO|1
(0021,"GEMS_RELA_01",4e)|?|US|1
(0021,"GEMS_RELA_01",4f)|Locations In Acquisition|SS|1
(0021,"GEMS_RELA_01",50)|Graphically Prescribed|SS|1
(0021,"GEMS_RELA_01",51)|Rotation From Source X Rot|DS|1
(0021,"GEMS_RELA_01",52)|Rotation From Source Y Rot|DS|1
(0021,"GEMS_RELA_01",53)|Rotation From Source Z Rot|DS|1
(0021,"GEMS_RELA_01",54)|Image Position|SH|3
(0021,"GEMS_RELA_01",55)|Image Orientation|SH|6
(0021,"GEMS_RELA_01",56)|Integer Slop|SL|1
(0021,"GEMS_RELA_01",57)|Integer Slop|SL|1
(0021,"GEMS_RELA_01",58)|Integer Slop|SL|1
(0021,"GEMS_RELA_01",59)|Integer Slop|SL|1
(0021,"GEMS_RELA_01",5a)|Integer Slop|SL|1
(0021,"GEMS_RELA_01",5b)|Float Slop|DS|1
(0021,"GEMS_RELA_01",5c)|Float Slop|DS|1
(0021,"GEMS_RELA_01",5d)|Float Slop|DS|1
(0021,"GEMS_RELA_01",5e)|Float Slop|DS|1
(0021,"GEMS_RELA_01",5f)|Float Slop|DS|1
(0021,"GEMS_RELA_01",70)|?|LT|1
(0021,"GEMS_RELA_01",71)|?|LT|1
(0021,"GEMS_RELA_01",81)|Auto Window Level Alpha|DS|1
(0021,"GEMS_RELA_01",82)|Auto Window Level Beta|DS|1
(0021,"GEMS_RELA_01",83)|Auto Window Level Window|DS|1
(0021,"GEMS_RELA_01",84)|Auto Window Level Level|DS|1
(0021,"GEMS_RELA_01",90)|Tube Focal Spot Position|SS|1
(0021,"GEMS_RELA_01",91)|Biopsy Position|SS|1
(0021,"GEMS_RELA_01",92)|Biopsy T Location|FL|1
(0021,"GEMS_RELA_01",93)|Biopsy Ref Location|FL|1
(0045,"GEMS_SENO_02",04)|AES|CS|1
(0045,"GEMS_SENO_02",06)|Angulation|DS|1
(0045,"GEMS_SENO_02",09)|Real Magnification Factor|DS|1
(0045,"GEMS_SENO_02",0b)|Senograph Type|CS|1
(0045,"GEMS_SENO_02",0c)|Integration Time|DS|1
(0045,"GEMS_SENO_02",0d)|ROI Origin X and Y|DS|1
(0045,"GEMS_SENO_02",11)|Receptor Size cm X and Y|DS|2
(0045,"GEMS_SENO_02",12)|Receptor Size Pixels X and Y|IS|2
(0045,"GEMS_SENO_02",13)|Screen|ST|1
(0045,"GEMS_SENO_02",14)|Pixel Pitch Microns|DS|1
(0045,"GEMS_SENO_02",15)|Pixel Depth Bits|IS|1
(0045,"GEMS_SENO_02",16)|Binning Factor X and Y|IS|2
(0045,"GEMS_SENO_02",1b)|Clinical View|CS|1
(0045,"GEMS_SENO_02",1d)|Mean Of Raw Gray Levels|DS|1
(0045,"GEMS_SENO_02",1e)|Mean Of Offset Gray Levels|DS|1
(0045,"GEMS_SENO_02",1f)|Mean Of Corrected Gray Levels|DS|1
(0045,"GEMS_SENO_02",20)|Mean Of Region Gray Levels|DS|1
(0045,"GEMS_SENO_02",21)|Mean Of Log Region Gray Levels|DS|1
(0045,"GEMS_SENO_02",22)|Standard Deviation Of Raw Gray Levels|DS|1
(0045,"GEMS_SENO_02",23)|Standard Deviation Of Corrected Gray Levels|DS|1
(0045,"GEMS_SENO_02",24)|Standard Deviation Of Region Gray Levels|DS|1
(0045,"GEMS_SENO_02",25)|Standard Deviation Of Log Region Gray Levels|DS|1
(0045,"GEMS_SENO_02",26)|MAO Buffer|OB|1
(0045,"GEMS_SENO_02",27)|Set Number|IS|1
(0045,"GEMS_SENO_02",28)|WindowingType (LINEAR or GAMMA)|CS|1
(0045,"GEMS_SENO_02",29)|WindowingParameters|DS|1-n
(0045,"GEMS_SENO_02",2a)|Crosshair Cursor X Coordinates|IS|1
(0045,"GEMS_SENO_02",2b)|Crosshair Cursor Y Coordinates|IS|1
(0045,"GEMS_SENO_02",39)|Vignette Rows|US|1
(0045,"GEMS_SENO_02",3a)|Vignette Columns|US|1
(0045,"GEMS_SENO_02",3b)|Vignette Bits Allocated|US|1
(0045,"GEMS_SENO_02",3c)|Vignette Bits Stored|US|1
(0045,"GEMS_SENO_02",3d)|Vignette High Bit|US|1
(0045,"GEMS_SENO_02",3e)|Vignette Pixel Representation|US|1
(0045,"GEMS_SENO_02",3f)|Vignette Pixel Data|OB|1
(0025,"GEMS_SERS_01",06)|Last Pulse Sequence Used|SS|1
(0025,"GEMS_SERS_01",07)|Images In Series|SL|1
(0025,"GEMS_SERS_01",10)|Landmark Counter|SL|1
(0025,"GEMS_SERS_01",11)|Number Of Acquisitions|SS|1
(0025,"GEMS_SERS_01",14)|Indicates Number Of Updates To Header|SL|1
(0025,"GEMS_SERS_01",17)|Series Complete Flag|SL|1
(0025,"GEMS_SERS_01",18)|Number Of Images Archived|SL|1
(0025,"GEMS_SERS_01",19)|Last Image Number Used|SL|1
(0025,"GEMS_SERS_01",1a)|Primary Receiver Suite And Host|SH|1
(0023,"GEMS_STDY_01",01)|Number Of Series In Study|SL|1
(0023,"GEMS_STDY_01",02)|Number Of Unarchived Series|SL|1
(0023,"GEMS_STDY_01",10)|Reference Image Field|SS|1
(0023,"GEMS_STDY_01",50)|Summary Image|SS|1
(0023,"GEMS_STDY_01",70)|Start Time Secs In First Axial|FD|1
(0023,"GEMS_STDY_01",74)|Number Of Updates To Header|SL|1
(0023,"GEMS_STDY_01",7d)|Indicates If Study Has Complete Info|SS|1
(0033,"GEMS_YMHD_01",05)|?|UN|1
(0033,"GEMS_YMHD_01",06)|?|UN|1
(0019,"GE_GENESIS_REV3.0",39)|Axial Type|SS|1
(0019,"GE_GENESIS_REV3.0",8f)|Swap Phase Frequency|SS|1
(0019,"GE_GENESIS_REV3.0",9c)|Pulse Sequence Name|SS|1
(0019,"GE_GENESIS_REV3.0",9f)|Coil Type|SS|1
(0019,"GE_GENESIS_REV3.0",a4)|SAT Fat Water Bone|SS|1
(0019,"GE_GENESIS_REV3.0",c0)|Bitmap Of SAT Selections|SS|1
(0019,"GE_GENESIS_REV3.0",c1)|Surface Coil Intensity Correction Flag|SS|1
(0019,"GE_GENESIS_REV3.0",cb)|Phase Contrast Flow Axis|SS|1
(0019,"GE_GENESIS_REV3.0",cc)|Phase Contrast Velocity Encoding|SS|1
(0019,"GE_GENESIS_REV3.0",d5)|Fractional Echo|SS|1
(0019,"GE_GENESIS_REV3.0",d8)|Variable Echo Flag|SS|1
(0019,"GE_GENESIS_REV3.0",d9)|Concatenated Sat|DS|1
(0019,"GE_GENESIS_REV3.0",f2)|Number Of Phases|SS|1
(0043,"GE_GENESIS_REV3.0",1e)|Delta Start Time|DS|1
(0043,"GE_GENESIS_REV3.0",27)|Scan Pitch Ratio|SH|1
(0029,"ISG shadow",70)|?|IS|1
(0029,"ISG shadow",80)|?|IS|1
(0029,"ISG shadow",90)|?|IS|1
(0009,"ISI",01)|SIENET General Purpose IMGEF|UN|1
(0009,"MERGE TECHNOLOGIES, INC.",00)|?|OB|1
(0009,"PAPYRUS",00)|Original File Name|LT|1
(0009,"PAPYRUS",10)|Original File Location|LT|1
(0009,"PAPYRUS",18)|Data Set Identifier|LT|1
(0041,"PAPYRUS",00)|Papyrus Comments|LT|1-n
(0041,"PAPYRUS",10)|Folder Type|US|1
(0041,"PAPYRUS",11)|Patient Folder Data Set ID|LT|1
(0041,"PAPYRUS",20)|Folder Name|LT|1
(0041,"PAPYRUS",30)|Creation Date|DA|1
(0041,"PAPYRUS",32)|Creation Time|TM|1
(0041,"PAPYRUS",34)|Modified Date|DA|1
(0041,"PAPYRUS",36)|Modified Time|TM|1
(0041,"PAPYRUS",40)|Owner Name|LT|1-n
(0041,"PAPYRUS",50)|Folder Status|LT|1
(0041,"PAPYRUS",60)|Number of Images|UL|1
(0041,"PAPYRUS",62)|Number of Other|UL|1
(0041,"PAPYRUS",a0)|External Folder Element DSID|LT|1-n
(0041,"PAPYRUS",a1)|External Folder Element Data Set Type|US|1-n
(0041,"PAPYRUS",a2)|External Folder Element File Location|LT|1-n
(0041,"PAPYRUS",a3)|External Folder Element Length|UL|1-n
(0041,"PAPYRUS",b0)|Internal Folder Element DSID|LT|1-n
(0041,"PAPYRUS",b1)|Internal Folder Element Data Set Type|US|1-n
(0041,"PAPYRUS",b2)|Internal Offset To Data Set|UL|1-n
(0041,"PAPYRUS",b3)|Internal Offset To Image|UL|1-n
(0041,"PAPYRUS 3.0",00)|Papyrus Comments|LT|1
(0041,"PAPYRUS 3.0",10)|Pointer Sequence|SQ|1
(0041,"PAPYRUS 3.0",11)|Image Pointer|UL|1
(0041,"PAPYRUS 3.0",12)|Pixel Offset|UL|1
(0041,"PAPYRUS 3.0",13)|Image Identifier Sequence|SQ|1
(0041,"PAPYRUS 3.0",14)|External File Reference Sequence|SQ|1
(0041,"PAPYRUS 3.0",15)|Number of Images|US|1
(0041,"PAPYRUS 3.0",21)|Referenced SOP Class UID|UI|1
(0041,"PAPYRUS 3.0",22)|Referenced SOP Instance UID|UI|1
(0041,"PAPYRUS 3.0",31)|Referenced File Name|LT|1
(0041,"PAPYRUS 3.0",32)|Referenced File Path|LT|1-n
(0041,"PAPYRUS 3.0",41)|Referenced Image SOP Class UID|UI|1
(0041,"PAPYRUS 3.0",42)|Referenced Image SOP Instance UID|UI|1
