#$Source: /home/bbennett/pass/archive/Posda/psv/dicom_dd.psv,v $
#$Date: 2009/02/06 18:06:24 $
#$Revision: 1.4 $
#
#
#Copyright 2008, Bill Bennett
# Part of the Posda package
# Posda may be copied only under the terms of either the Artistic License or the
# GNU General Public License, which may be found in the Posda Distribution,
# or at http://posda.com/License.html
#

(0018,7054)|Filter Thickness Maximum|DS|1-n|
(0018,7060)|Exposure Control Mode|CS|1|
(0018,7062)|Exposure Control Mode Description|LT|1|
(0018,7064)|Exposure Status|CS|1|
(0018,7065)|Phototimer Setting|DS|1|
(0018,8150)|Exposure Time inμS|DS|1|
(0018,8151)|X-Ray Tube Current inμA|DS|1|
(0018,9004)|Content Qualification|CS|1|
(0018,9005)|Pulse Sequence Name|SH|1|
(0018,9006)|MR Imaging Modifier Sequence|SQ|1|
(0018,9008)|Echo Pulse Sequence|CS|1|
(0018,9009)|Inversion Recovery|CS|1|
(0018,9010)|Flow Compensation|CS|1|
(0018,9011)|Multiple Spin Echo|CS|1|
(0018,9012)|Multi-planar Excitation|CS|1|
(0018,9014)|Phase Contrast|CS|1|
(0018,9015)|Time of Flight Contrast|CS|1|
(0018,9016)|Spoiling|CS|1|
(0018,9017)|Steady State Pulse Sequence|CS|1|
(0018,9018)|Echo Planar Pulse Sequence|CS|1|
(0018,9019)|Tag Angle First Axis|FD|1|
(0018,9020)|Magnetization Transfer|CS|1|
(0018,9021)|T2 Preparation|CS|1|
(0018,9022)|Blood Signal Nulling|CS|1|
(0018,9024)|Saturation Recovery|CS|1|
(0018,9025)|Spectrally Selected Suppression|CS|1|
(0018,9026)|Spectrally Selected Excitation|CS|1|
(0018,9027)|Spatial Pre-saturation|CS|1|
(0018,9028)|Tagging|CS|1|
(0018,9029)|Oversampling Phase|CS|1|
(0018,9030)|Tag Spacing First Dimension|FD|1|
(0018,9032)|Geometry of k-Space Traversal|CS|1|
(0018,9033)|Segmented k-Space Traversal|CS|1|
(0018,9034)|Rectilinear Phase Encode Reordering|CS|1|
(0018,9035)|Tag Thickness|FD|1|
(0018,9036)|Partial Fourier Direction|CS|1|
(0018,9037)|Cardiac Synchronization Technique|CS|1|
(0018,9041)|Receive Coil Manufacturer Name|LO|1|
(0018,9042)|MR Receive Coil Sequence|SQ|1|
(0018,9043)|Receive Coil Type |CS|1|
(0018,9044)|Quadrature Receive Coil |CS|1|
(0018,9045)|Multi-Coil Definition Sequence|SQ|1|
(0018,9046)|Multi-Coil Configuration |LO|1|
(0018,9047)|Multi-Coil Element Name|SH|1|
(0018,9048)|Multi-Coil Element Used|CS|1|
(0018,9049)|MR Transmit Coil Sequence|SQ|1|
(0018,9050)|Transmit Coil Manufacturer Name|LO|1|
(0018,9051)|Transmit Coil Type|CS|1|
(0018,9052)|Spectral Width|FD|1-2|
(0018,9053)|Chemical Shift Reference|FD|1-2|
(0018,9054)|Volume Localization Technique|CS|1|
(0018,9058)|MR Acquisition Frequency Encoding Steps|US|1|
(0018,9059)|De-coupling|CS|1|
(0018,9060)|De-coupled Nucleus|CS|1-2|
(0018,9061)|De-coupling Frequency|FD|1-2|
(0018,9062)|De-coupling Method|CS|1|
(0018,9063)|De-coupling Chemical Shift Reference|FD|1-2|
(0018,9064)|k-space Filtering|CS|1|
(0018,9065)|Time Domain Filtering|CS|1-2|
(0018,9066)|Number of Zero fills|US|1-2|
(0018,9067)|Baseline Correction|CS|1|
(0018,9069)|Parallel Reduction Factor In-plane|FD|1|
(0018,9070)|Cardiac R-R Interval Specified|FD|1|
(0018,9073)|Acquisition Duration|FD|1|
(0018,9074)|Frame Acquisition Datetime|DT|1|
(0018,9075)|Diffusion Directionality|CS|1|
(0018,9076)|Diffusion Gradient Direction Sequence|SQ|1|
(0018,9077)|Parallel Acquisition|CS|1|
(0018,9078)|Parallel Acquisition Technique|CS|1|
(0018,9079)|Inversion Times|FD|1-n|
(0018,9080)|Metabolite Map Description|ST|1|
(0018,9081)|Partial Fourier|CS|1|
(0018,9082)|Effective Echo Time|FD|1|
(0018,9083)|Metabolite Map Code Sequence|SQ|1|
(0018,9084)|Chemical Shift Sequence|SQ|1|
(0018,9085)|Cardiac Signal Source|CS|1|
(0018,9087)|Diffusion b-value|FD|1|
(0018,9089)|Diffusion Gradient Orientation|FD|3|
(0018,9090)|Velocity Encoding Direction|FD|3|
(0018,9091)|Velocity Encoding Minimum Value|FD|1|
(0018,9093)|Number of k-Space Trajectories|US|1|
(0018,9094)|Coverage of k-Space|CS|1|
(0018,9095)|Spectroscopy Acquisition Phase Rows|UL|1|
(0018,9098)|Transmitter Frequency|FD|1-2|
(0018,9100)|Resonant Nucleus|CS|1-2|
(0018,9101)|Frequency Correction|CS|1|
(0018,9103)|MR Spectroscopy FOV/Geometry Sequence|SQ|1|
(0018,9104)|Slab Thickness|FD|1|
(0018,9105)|Slab Orientation|FD|3|
(0018,9106)|Mid Slab Position|FD|3|
(0018,9107)|MR Spatial Saturation Sequence|SQ|1|
(0018,9112)|MR Timing and Related Parameters Sequence|SQ|1|
(0018,9114)|MR Echo Sequence|SQ|1|
(0018,9115)|MR Modifier Sequence|SQ|1|
(0018,9117)|MR Diffusion Sequence|SQ|1|
(0018,9118)|Cardiac Trigger Sequence|SQ|1|
(0018,9119)|MR Averages Sequence|SQ|1|
(0018,9125)|MR FOV/Geometry Sequence|SQ|1|
(0018,9126)|Volume Localization Sequence|SQ|1|
(0018,9127)|Spectroscopy Acquisition Data Columns|UL|1|
(0018,9147)|Diffusion Anisotropy Type|CS|1|
(0018,9151)|Frame Reference Datetime|DT|1|
(0018,9152)|MR Metabolite Map Sequence|SQ|1|
(0018,9155)|Parallel Reduction Factor out-of-plane|FD|1|
(0018,9159)|Spectroscopy Acquisition Out-of-plane Phase Steps|UL|1|
(0018,9166)|Bulk Motion Status|CS|1|
(0018,9168)|Parallel Reduction Factor Second In-plane|FD|1|
(0018,9169)|Cardiac Beat Rejection Technique|CS|1|
(0018,9170)|Respiratory Motion Compensation Technique|CS|1|
(0018,9171)|Respiratory Signal Source|CS|1|
(0018,9172)|Bulk Motion Compensation Technique|CS|1|
(0018,9173)|Bulk Motion Signal Source|CS|1|
(0018,9174)|Applicable Safety Standard Agency|CS|1|
(0018,9175)|Applicable Safety Standard Description|LO|1|
(0018,9176)|Operating Mode Sequence|SQ|1|
(0018,9177)|Operating Mode Type|CS|1|
(0018,9178)|Operating Mode|CS|1|
(0018,9179)|Specific Absorption Rate Definition|CS|1|
(0018,9180)|Gradient Output Type|CS|1|
(0018,9181)|Specific Absorption Rate Value|FD|1|
(0018,9182)|Gradient Output|FD|1|
(0018,9183)|Flow Compensation Direction|CS|1|
(0018,9184)|Tagging Delay|FD|1|
(0018,9185)|Respiratory Motion Compensation Technique Description|ST|1|
(0018,9186)|Respiratory Signal Source ID|SH|1|
(0018,9195)|Chemical Shifts Minimum Integration Limit in Hz|FD|1|RET
(0018,9196)|Chemical Shifts Maximum Integration Limit in Hz|FD|1|RET
(0018,9197)|MR Velocity Encoding Sequence|SQ|1|
(0018,9198)|First Order Phase Correction|CS|1|
(0018,9199)|Water Referenced Phase Correction|CS|1|
(0018,9200)|MR Spectroscopy Acquisition Type|CS|1|
(0018,9214)|Respiratory Cycle Position|CS|1|
(0018,9217)|Velocity Encoding Maximum Value|FD|1|
(0018,9218)|Tag Spacing Second Dimension|FD|1|
(0018,9219)|Tag Angle Second Axis|SS|1|
(0018,9220)|Frame Acquisition Duration|FD|1|
(0018,9226)|MR Image Frame Type Sequence|SQ|1|
(0018,9227)|MR Spectroscopy Frame Type Sequence|SQ|1|
(0018,9231)|MR Acquisition Phase Encoding Steps in-plane|US|1|
(0018,9232)|MR Acquisition Phase Encoding Steps out-of-plane|US|1|
(0018,9234)|Spectroscopy Acquisition Phase Columns|UL|1|
(0018,9236)|Cardiac Cycle Position|CS|1|
(0018,9239)|Specific Absorption Rate Sequence|SQ|1|
(0018,9240)|RF Echo Train Length|US|1|
(0018,9241)|Gradient Echo Train Length|US|1|
(0018,9295)|Chemical Shifts Minimum Integration Limit in ppm|FD|1|
(0018,9296)|Chemical Shifts Maximum Integration Limit in ppm|FD|1|
(0018,9301)|CT Acquisition Type Sequence|SQ|1|
(0018,9302)|Acquisition Type|CS|1|
(0018,9303)|Tube Angle|FD|1|
(0018,9304)|CT Acquisition Details Sequence|SQ|1|
(0018,9305)|Revolution Time|FD|1|
(0018,9306)|Single Collimation Width|FD|1|
(0018,9307)|Total Collimation Width|FD|1|
(0018,9308)|CT Table Dynamics Sequence|SQ|1|
(0018,9309)|Table Speed|FD|1|
(0018,9310)|Table Feed per Rotation|FD|1|
(0018,9311)|Spiral Pitch Factor|FD|1|
(0018,9312)|CT Geometry Sequence|SQ|1|
(0018,9313)|Data Collection Center (Patient)|FD|3|
(0018,9314)|CT Reconstruction Sequence|SQ|1|
(0018,9315)|Reconstruction Algorithm|CS|1|
(0018,9316)|Convolution Kernel Group|CS|1|
(0018,9317)|Reconstruction Field of View|FD|2|
(0018,9318)|Reconstruction Target Center (Patient)|FD|3|
(0018,9319)|Reconstruction Angle|FD|1|
(0018,9320)|Image Filter|SH|1|
(0018,9321)|CT Exposure Sequence|SQ|1|
(0018,9322)|Reconstruction Pixel Spacing |FD|2|
(0018,9323)|Exposure Modulation Type|CS|1|
(0018,9324)|Estimated Dose Saving|FD|1|
(0018,9325)|CT X-ray Details Sequence|SQ|1|
(0018,9326)|CT Position Sequence|SQ|1|
(0018,9327)|Table Position|FD|1|
(0018,9328)|Exposure Time in ms|FD|1|
(0018,9329)|CT Image Frame Type Sequence|SQ|1|
(0018,9330)|X-Ray Tube Current in mA|FD|1|
(0018,9332)|Exposure in mAs|FD|1|
(0018,9333)|Constant Volume Flag |CS|1|
(0018,9334)|Fluoroscopy Flag|CS|1|
(0018,9335)|Distance Source to Data Collection Center|FD|1|
(0018,9337)|Contrast/Bolus Agent Number|US|1|
(0018,9338)|Contrast/Bolus Ingredient Code Sequence|SQ|1|
(0018,9340)|Contrast Administration Profile Sequence|SQ|1|
(0018,9341)|Contrast/Bolus Usage Sequence|SQ|1|
(0018,9342)|Contrast/Bolus Agent Administered|CS|1|
(0018,9343)|Contrast/Bolus Agent Detected|CS|1|
(0018,9344)|Contrast/Bolus Agent Phase|CS|1|
(0018,9345)|CTDIvol|FD|1|
(0018,9401)|Projection Pixel Calibration Sequence|SQ|1|
(0018,9402)|Distance Source to Isocenter|FL|1|
(0018,9403)|Distance Object to Table Top|FL|1|
(0018,9404)|Object Pixel Spacing in Center of Beam|FL|2|
(0018,9405)|Positioner Position Sequence|SQ|1|
(0018,9406)|Table Position Sequence|SQ|1|
(0018,9407)|Collimator Shape Sequence|SQ|1|
(0018,9412)|XA/XRF Frame Characteristics Sequence|SQ|1|
(0018,9417)|Frame Acquisition Sequence|SQ|1|
(0018,9420)|X-Ray Receptor Type|CS|1|
(0018,9423)|Acquisition Protocol Name|LO|1|
(0018,9424)|Acquisition Protocol Description|LT|1|
(0018,9425)|Contrast/Bolus Ingredient Opaque|CS|1|
(0018,9426)|Distance Receptor Plane to Detector Housing|FL|1|
(0018,9427)|Intensifier Active Shape|CS|1|
(0018,9428)|Intensifier Active Dimension(s)|FL|1-2|
(0018,9429)|Physical Detector Size|FL|2|
(0018,9430)|Position of Isocenter Projection|US|2|
(0018,9432)|Field of View Sequence|SQ|1|
(0018,9433)|Field of View Description|LO|1|
(0018,9434)|Exposure Control Sensing Regions Sequence|SQ|1|
(0018,9435)|Exposure Control Sensing Region Shape|CS|1|
(0018,9436)|Exposure Control Sensing Region Left Vertical Edge|SS|1|
(0018,9437)|Exposure Control Sensing Region Right Vertical Edge|SS|1|
(0018,9438)|Exposure Control Sensing Region Upper Horizontal Edge|SS|1|
(0018,9439)|Exposure Control Sensing Region Lower Horizontal Edge|SS|1|
(0018,9440)|Center of Circular Exposure Control Sensing Region|SS|2|
(0018,9441)|Radius of Circular Exposure Control Sensing Region|US|1|
(0018,9442)|Vertices of the Polygonal Exposure Control Sensing Region|SS|2-n|
(0018,9445)||||RET
(0018,9447)|Column Angulation (Patient)|FL|1|
(0018,9449)|Beam Angle|FL|1|
(0018,9451)|Frame Detector Parameters Sequence|SQ|1|
(0018,9452)|Calculated Anatomy Thickness|FL|1|
(0018,9455)|Calibration Sequence|SQ|1|
(0018,9456)|Object Thickness Sequence|SQ|1|
(0018,9457)|Plane Identification|CS|1|
(0018,9461)|Field of View Dimension(s) in Float|FL|1-2|
(0018,9462)|Isocenter Reference System Sequence|SQ|1|
(0018,9463)|Positioner Isocenter Primary Angle|FL|1|
(0018,9464)|Positioner Isocenter Secondary Angle|FL|1|
(0018,9465)|Positioner Isocenter Detector Rotation Angle|FL|1|
(0018,9466)|Table X Position to Isocenter|FL|1|
(0018,9467)|Table Y Position to Isocenter|FL|1|
(0018,9468)|Table Z Position to Isocenter|FL|1|
(0018,9469)|Table Horizontal Rotation Angle|FL|1|
(0018,9470)|Table Head Tilt Angle|FL|1|
(0018,9471)|Table Cradle Tilt Angle|FL|1|
(0018,9472)|Frame Display Shutter Sequence|SQ|1|
(0018,9473)|Acquired Image Area Dose Product|FL|1|
(0018,9474)|C-arm Positioner Tabletop Relationship|CS|1|
(0018,9476)|X-Ray Geometry Sequence|SQ|1|
(0018,9477)|Irradiation Event Identification Sequence|SQ|1|
(0018,A001)|Contributing Equipment Sequence|SQ|1|
(0018,A002)|Contribution Date Time|DT|1|
(0018,A003)|Contribution Description|ST|1|
(0020,000D)|Study Instance UID|UI|1|
(0020,000E)|Series Instance UID|UI|1|
(0020,0010)|Study ID|SH|1|
(0020,0011)|Series Number|IS|1|
(0020,0012)|Acquisition Number|IS|1|
(0020,0013)|Instance Number|IS|1|
(0020,0014)|Isotope Number|IS|1|RET
(0020,0015)|Phase Number|IS|1|RET
(0020,0016)|Interval Number|IS|1|RET
(0020,0017)|Time Slot Number|IS|1|RET
(0020,0018)|Angle Number|IS|1|RET
(0020,0019)|Item Number|IS|1|
(0020,0020)|Patient Orientation|CS|2|
(0020,0022)|Overlay Number|IS|1|RET
(0020,0024)|Curve Number|IS|1|RET
(0020,0026)|Lookup Table Number|IS|1|RET
(0020,0030)|Image Position|DS|3|RET
(0020,0032)|Image Position (Patient)|DS|3|
(0020,0035)|Image Orientation|DS|6|RET
(0020,0037)|Image Orientation (Patient)|DS|6|
(0020,0050)|Location|DS|1|RET
(0020,0052)|Frame of Reference UID|UI|1|
(0020,0060)|Laterality|CS|1|
(0020,0062)|Image Laterality|CS|1|
(0020,0070)|Image Geometry Type|LO|1|RET
(0020,0080)|Masking Image|CS|1-n|RET
(0020,0100)|Temporal Position Identifier|IS|1|
(0020,0105)|Number of Temporal Positions|IS|1|
(0020,0110)|Temporal Resolution|DS|1|
(0020,0200)|Synchronization Frame of Reference UID|UI|1|
(0020,1000)|Series in Study|IS|1|RET
(0020,1001)|Acquisitions in Series|IS|1|RET
(0020,1002)|Images in Acquisition|IS|1|
(0020,1003)|Images in Series|IS|1|RET
(0020,1004)|Acquisitions in Study|IS|1|RET
(0020,1005)|Images in Study|IS|1|RET
(0020,1020)|Reference|CS|1-n|RET
(0020,1040)|Position Reference Indicator|LO|1|
(0020,1041)|Slice Location|DS|1|
(0020,1070)|Other Study Numbers|IS|1-n|RET
(0020,1200)|Number of Patient Related Studies|IS|1|
(0020,1202)|Number of Patient Related Series|IS|1|
(0020,1204)|Number of Patient Related Instances|IS|1|
(0020,1206)|Number of Study Related Series|IS|1|
(0020,1208)|Number of Study Related Instances|IS|1|
(0020,1209)|Number of Series Related Instances|IS|1|
(0020,31xx)|Source Image IDs|CS|1-n|RET
(0020,3401)|Modifying Device ID|CS|1|RET
(0020,3402)|Modified Image ID|CS|1|RET
(0020,3403)|Modified Image Date|DA|1|RET
(0020,3404)|Modifying Device Manufacturer|LO|1|RET
(0020,3405)|Modified Image Time|TM|1|RET
(0020,3406)|Modified Image Description|LO|1|RET
(0020,4000)|Image Comments|LT|1|
(0020,5000)|Original Image Identification|AT|1-n|RET
(0020,5002)|Original Image Identification Nomenclature|CS|1-n|RET
(0020,9056)|Stack ID|SH|1|
(0020,9057)|In-Stack Position Number|UL|1|
(0020,9071)|Frame Anatomy Sequence|SQ|1|
(0020,9072)|Frame Laterality|CS|1|
(0020,9111)|Frame Content Sequence|SQ|1|
(0020,9113)|Plane Position Sequence|SQ|1|
(0020,9116)|Plane Orientation Sequence|SQ|1|
(0020,9128)|Temporal Position Index|UL|1|
(0020,9153)|Cardiac Trigger Delay Time|FD|1|
(0020,9156)|Frame Acquisition Number|US|1|
(0020,9157)|Dimension Index Values|UL|1-n|
(0020,9158)|Frame Comments|LT|1|
(0020,9161)|Concatenation UID|UI|1|
(0020,9162)|In-concatenation Number|US|1|
(0020,9163)|In-concatenation Total Number|US|1|
(0020,9164)|Dimension Organization UID|UI|1|
(0020,9165)|Dimension Index Pointer|AT|1|
(0020,9167)|Functional Group Pointer|AT|1|
(0020,9213)|Dimension Index Private Creator|LO|1|
(0020,9221)|Dimension Organization Sequence|SQ|1|
(0020,9222)|Dimension Index Sequence|SQ|1|
(0020,9228)|Concatenation Frame Offset Number|UL|1|
(0020,9238)|Functional Group Private Creator|LO|1|
(0020,9251)|R - R Interval Time Measured|FD|1|
(0020,9253)|Respiratory Trigger Sequence|SQ|1|
(0020,9254)|Respiratory Interval Time|FD|1|
(0020,9255)|Respiratory Trigger Delay Time|FD|1|
(0020,9256)|Respiratory Trigger Delay Threshold|FD|1|
(0020,9421)|Dimension Description Label|LO|1|
(0020,9450)|Patient Orientation in Frame Sequence|SQ|1|
(0020,9453)|Frame Label|LO|1|
(0022,0001)|Light Path Filter Pass-Through Wavelength|US|1|
(0022,0002)|Light Path Filter Pass Band|US|2|
(0022,0003)|Image Path Filter Pass-Through Wavelength|US|1|
(0022,0004)|Image Path Filter Pass Band|US|2|
(0022,0005)|Patient Eye Movement Commanded|CS|1|
(0022,0006)|Patient Eye Movement Command Code Sequence|SQ|1|
(0022,0007)|Spherical Lens Power|FL|1|
(0022,0008)|Cylinder Lens Power|FL|1|
(0022,0009)|Cylinder Axis|FL|1|
(0022,000A)|Emmetropic Magnification|FL|1|
(0022,000B)|Intra Ocular Pressure|FL|1|
(0022,000C)|Horizontal Field of View|FL|1|
(0022,000D)|Pupil Dilated|CS|1|
(0022,000E)|Degree of Dilation|FL|1|
(0022,0010)|Stereo Baseline Angle|FL|1|
(0022,0011)|Stereo Baseline Displacement|FL|1|
(0022,0012)|Stereo Horizontal Pixel Offset|FL|1|
(0022,0013)|Stereo Vertical Pixel Offset|FL|1|
(0022,0014)|Stereo Rotation|FL|1|
(0022,0015)|Acquisition Device Type Code Sequence|SQ|1|
(0022,0016)|Illumination Type Code Sequence|SQ|1|
(0022,0017)|Light Path Filter Type Stack Code Sequence|SQ|1|
(0022,0018)|Image Path Filter Type Stack Code Sequence|SQ|1|
(0022,0019)|Lenses Code Sequence|SQ|1|
(0022,001A)|Channel Description Code Sequence|SQ|1|
(0022,001B)|Refractive State Sequence|SQ|1|
(0022,001C)|Mydriatic Agent Code Sequence|SQ|1|
(0022,001D)|Relative Image Position Code Sequence|SQ|1|
(0022,0020)|Stereo Pairs Sequence|SQ|1|
(0022,0021)|Left Image Sequence|SQ|1|
(0022,0022)|Right Image Sequence|SQ|1|
(0028,0002)|Samples per Pixel|US|1|
(0028,0003)|Samples per Pixel Used|US|1|
(0028,0004)|Photometric Interpretation|CS|1|
(0028,0005)|Image Dimensions|US|1|RET
(0028,0006)|Planar Configuration|US|1|
(0028,0008)|Number of Frames|IS|1|
(0028,0009)|Frame Increment Pointer|AT|1-n|
(0028,000A)|Frame Dimension Pointer|AT|1-n|
(0028,0010)|Rows|US|1|
(0028,0011)|Columns|US|1|
(0028,0012)|Planes|US|1|
(0028,0014)|Ultrasound Color Data Present|US|1|
(0028,0030)|Pixel Spacing|DS|2|
(0028,0031)|Zoom Factor|DS|2|
(0028,0032)|Zoom Center|DS|2|
(0028,0034)|Pixel Aspect Ratio|IS|2|
(0028,0040)|Image Format|CS|1|RET
(0028,0050)|Manipulated Image|LO|1-n|RET
(0028,0051)|Corrected Image|CS|1-n|
(0028,0060)|Compression Code|CS|1|RET
(0028,0100)|Bits Allocated|US|1|
(0028,0101)|Bits Stored|US|1|
(0028,0102)|High Bit|US|1|
(0028,0103)|Pixel Representation|US|1|
(0028,0104)|Smallest Valid Pixel Value|US or SS|1|RET
(0028,0105)|Largest Valid Pixel Value|US or SS|1|RET
(0028,0106)|Smallest Image Pixel Value|US or SS|1|
(0028,0107)|Largest Image Pixel Value|US or SS|1|
(0028,0108)|Smallest Pixel Value in Series|US or SS|1|
(0028,0109)|Largest Pixel Value in Series|US or SS|1|
(0028,0110)|Smallest Image Pixel Value in Plane|US or SS|1|
(0028,0111)|Largest Image Pixel Value in Plane|US or SS|1|
(0028,0120)|Pixel Padding Value|US or SS|1|
(0028,0200)|Image Location|US|1|RET
(0028,0300)|Quality Control Image|CS|1|
(0028,0301)|Burned In Annotation|CS|1|
(0028,0402)|Pixel Spacing Calibration Type|CS|1|
(0028,0404)|Pixel Spacing Calibration Description|LO|1|
(0028,1040)|Pixel Intensity Relationship|CS|1|
(0028,1041)|Pixel Intensity Relationship Sign|SS|1|
(0028,1050)|Window Center|DS|1-n|
(0028,1051)|Window Width|DS|1-n|
(0028,1052)|Rescale Intercept|DS|1|
(0028,1053)|Rescale Slope|DS|1|
(0028,1054)|Rescale Type|LO|1|
(0028,1055)|Window Center & Width Explanation|LO|1-n|
(0028,1056)|VOI LUT Function|CS|1|
(0028,1080)|Gray Scale|CS|1|RET
(0028,1090)|Recommended Viewing Mode|CS|1|
(0028,1100)|Gray Lookup Table Descriptor |US or SS|3|RET
(0028,1101)|Red Palette Color Lookup Table Descriptor |US or SS|3|
(0028,1102)|Green Palette Color Lookup Table Descriptor |US or SS|3|
(0028,1103)|Blue Palette Color Lookup Table Descriptor |US or SS|3|
(0028,1199)|Palette Color Lookup Table UID|UI|1|
(0028,1200)|Gray Lookup Table Data|US or SS|or OW|1-n
(0028,1201)|Red Palette Color Lookup Table Data|OW|1|
(0028,1202)|Green Palette Color Lookup Table Data|OW|1|
(0028,1203)|Blue Palette Color Lookup Table Data|OW|1|
(0028,1221)|Segmented Red Palette Color Lookup Table Data|OW|1|
(0028,1222)|Segmented Green Palette Color Lookup Table Data|OW|1|
(0028,1223)|Segmented Blue Palette Color Lookup Table Data|OW|1|
(0028,1300)|Implant Present|CS|1|
(0028,1350)|Partial View|CS|1|
(0028,1351)|Partial View Description|ST|1|
(0028,1352)|Partial View Code Sequence|SQ|1|
(0028,135A)|Spatial Locations Preserved|CS|1|
(0028,2000)|ICC Profile|OB|1|
(0028,2110)|Lossy Image Compression|CS|1|
(0028,2112)|Lossy Image Compression Ratio|DS|1-n|
(0028,2114)|Lossy Image Compression Method|CS|1-n|
(0028,3000)|Modality LUT Sequence|SQ|1|
(0028,3002)|LUT Descriptor|US or SS|3|
(0028,3003)|LUT Explanation|LO|1|
(0028,3004)|Modality LUT Type|LO|1|
(0028,3006)|LUT Data|US or SS or OW|1-n
(0028,3010)|VOI LUT Sequence|SQ|1|
(0028,3110)|Softcopy VOI LUT Sequence|SQ|1|
(0028,4000)|Image Presentation Comments|LT|1|RET
(0028,5000)|Bi-Plane Acquisition Sequence|SQ|1|
(0028,6010)|Representative Frame Number|US|1|
(0028,6020)|Frame Numbers of Interest (FOI) |US|1-n|
(0028,6022)|Frame(s) of Interest Description|LO|1-n|
(0028,6023)|Frame of Interest Type|CS|1-n|
(0028,6030)|Mask Pointer(s)|US|1-n|RET
(0028,6040)|R Wave Pointer|US|1-n|
(0028,6100)|Mask Subtraction Sequence|SQ|1|
(0028,6101)|Mask Operation|CS|1|
(0028,6102)|Applicable Frame Range|US|2-2n|
(0028,6110)|Mask Frame Numbers|US|1-n|
(0028,6112)|Contrast Frame Averaging|US|1|
(0028,6114)|Mask Sub-pixel Shift|FL|2|
(0028,6120)|TID Offset|SS|1|
(0028,6190)|Mask Operation Explanation|ST|1|
(0028,7FE0)|Pixel Data Provider URL|UT|1|
(0028,9001)|Data Point Rows|UL|1|
(0028,9002)|Data Point Columns|UL|1|
(0028,9003)|Signal Domain Columns|CS|1|
(0028,9099)|Largest Monochrome Pixel Value|US|1|RET
(0028,9108)|Data Representation|CS|1|
(0028,9110)|Pixel Measures Sequence|SQ|1|
(0028,9132)|Frame VOI LUT Sequence|SQ|1|
(0028,9145)|Pixel Value Transformation Sequence|SQ|1|
(0028,9235)|Signal Domain Rows|CS|1|
(0028,9411)|Display Filter Percentage|FL|1|
(0028,9415)|Frame Pixel Shift Sequence|SQ|1|
(0028,9416)|Subtraction Item ID|US|1|
(0028,9422)|Pixel Intensity Relationship LUT Sequence|SQ|1|
(0028,9443)|Frame Pixel Data Properties Sequence|SQ|1|
(0028,9444)|Geometrical Properties|CS|1|
(0028,9445)|Geometric Maximum Distortion|FL|1|
(0028,9446)|Image Processing Applied|CS|1-n|
(0028,9454)|Mask Selection Mode|CS|1|
(0028,9474)|LUT Function|CS|1|
(0032,000A)|Study Status ID|CS|1|RET
(0032,000C)|Study Priority ID|CS|1|RET
(0032,0012)|Study ID Issuer|LO|1|RET
(0032,0032)|Study Verified Date|DA|1|RET
(0032,0033)|Study Verified Time|TM|1|RET
(0032,0034)|Study Read Date|DA|1|RET
(0032,0035)|Study Read Time|TM|1|RET
(0032,1000)|Scheduled Study Start Date|DA|1|RET
(0032,1001)|Scheduled Study Start Time|TM|1|RET
(0032,1010)|Scheduled Study Stop Date|DA|1|RET
(0032,1011)|Scheduled Study Stop Time|TM|1|RET
(0032,1020)|Scheduled Study Location|LO|1|RET
(0032,1021)|Scheduled Study Location AE Title|AE|1-n|RET
(0032,1030)|Reason for Study|LO|1|RET
(0032,1031)|Requesting Physician Identification Sequence|SQ|1|
(0032,1032)|Requesting Physician|PN|1|
(0032,1033)|Requesting Service|LO|1|
(0032,1040)|Study Arrival Date|DA|1|RET
(0032,1041)|Study Arrival Time|TM|1|RET
(0032,1050)|Study Completion Date|DA|1|RET
(0032,1051)|Study Completion Time|TM|1|RET
(0032,1055)|Study Component Status ID|CS|1|RET
(0032,1060)|Requested Procedure Description|LO|1|
(0032,1064)|Requested Procedure Code Sequence|SQ|1|
(0032,1070)|Requested Contrast Agent|LO|1|
(0032,4000)|Study Comments|LT|1|
(0038,0004)|Referenced Patient Alias Sequence|SQ|1|
(0038,0008)|Visit Status ID|CS|1|
(0038,0010)|Admission ID|LO|1|
(0038,0011)|Issuer of Admission ID|LO|1|
(0038,0016)|Route of Admissions|LO|1|
(0038,001A)|Scheduled Admission Date|DA|1|RET
(0038,001B)|Scheduled Admission Time|TM|1|RET
(0038,001C)|Scheduled Discharge Date|DA|1|RET
(0038,001D)|Scheduled Discharge Time|TM|1|RET
(0038,001E)|Scheduled Patient Institution Residence|LO|1|RET
(0038,0020)|Admitting Date|DA|1|
(0038,0021)|Admitting Time|TM|1|
(0038,0030)|Discharge Date|DA|1|RET
(0038,0032)|Discharge Time|TM|1|RET
(0038,0040)|Discharge Diagnosis Description|LO|1|RET
(0038,0044)|Discharge Diagnosis Code Sequence|SQ|1|RET
(0038,0050)|Special Needs|LO|1|
(0038,0100)|Pertinent Documents Sequence|SQ|1|
(0038,0300)|Current Patient Location|LO|1|
(0038,0400)|Patient's Institution Residence|LO|1|
(0038,0500)|Patient State|LO|1|
(0038,0502)|Patient Clinical Trial Participation Sequence|SQ|1|
(0038,4000)|Visit Comments|LT|1|
(003A,0004)|Waveform Originality|CS|1|
(003A,0005)|Number of Waveform Channels |US|1|
(003A,0010)|Number of Waveform Samples |UL|1|
(003A,001A)|Sampling Frequency |DS|1|
(003A,0020)|Multiplex Group Label |SH|1|
